"SUID","__glayCluster","Acession number","Altitude","any other important information","any other important information.1","any other important information.2","AverageShortestPathLength","Awn Colour","Awn Type","BetweennessCentrality","Biological status","Breeder","ClosenessCentrality","ClusteringCoefficient","Collection site","continent","Country of origin","Degree","Eccentricity","Genome","Glume Colour","Glume surface","Grain Colour","group","Growth habit","Harvest year","IsSingleNode","Kilian/IPK sowing no. 2010","Kilian/IPK sowing no. 2011","Kilian/IPK sowing no. 2012","Latitude","Location of multiplication","Longitude","name","NeighborhoodConnectivity","No.","NumberOfDirectedEdges","NumberOfUndirectedEdges","Other number","Parental line","PartnerOfMultiEdgedNodePairs","Pedigree","Plant","Population","Radiality","Replication","Seed source","selected","SelfLoops","shared name","SMTA related info","Source genebank","Stress","subgenomeA","subgenomeB","subgenomeD","taxon","TaxonCluster","Taxonomy","Taxonomy1","Taxonomy2","TopologicalCoefficient","Variety/Genotype","Wax","wordcloud.sync","Year listed / recommended / Acquisition year / released / collected"
"416","7","24108",,"","","","2.06790123","","","3.562E-5","cultivar","","0.48358209","0.84929078","","Asia","Russian Federation","84","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-470","168.33333333","","84","0","","","21","",,"INRA wheat Core Collection","0.88134431","","Balfourier","false","0","WW-470","INRA SMTA signed by IPK admin","","370","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.38084465","Albidum 12","","false","1980"
"415","2","TRI 10327",,"","","SSD","1.80041152","","","0.00125802","na","","0.55542857","0.59951207","","Europe","Albania","248","7","BAD","","","","III","Winter","2013.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-111","162.56497175","4.0","248","0","48","","51","","9","","0.91106539","1.0","IPK/Kilian","false","0","WW-111","","IPK","13014","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","var. aureum","0.36696382","","","false","1973"
"414","2","5425",,"","","","1.98559671","","","1.2334E-4","breeding line","","0.50362694","0.8053814","","Europe","Portugal","105","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-402","191.31818182","","105","0","","","12","",,"INRA wheat Core Collection","0.89048925","","Balfourier","false","0","WW-402","INRA SMTA signed by IPK admin","","1534","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.43284657","ODESSA EXPSTA21821","","false","na"
"413","7","3991",,"","","","2.09259259","","","2.585E-5","breeding line","","0.47787611","0.86059744","","Europe","Bulgaria","74","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-297","159.0","","74","0","","","25","",,"NAM INRA","0.87860082","","Balfourier","false","0","WW-297","INRA SMTA signed by IPK admin","","218","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.36136364","K1898-9/L200-6","","false","na"
"412","7","4838",,"","","","1.96502058","","","7.3924E-4","old cultivar","","0.50890052","0.7147065","","America","USA","128","7","BAD","","","","I","Winter",,"false","",,,"","","","Triticum_aestivum.WW-298","176.60204082","","128","0","","","21","",,"NAM INRA","0.89277549","","Balfourier","false","0","WW-298","INRA SMTA signed by IPK admin","","14164","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.39955213","MINTURK","","false","1919"
"411","7","TRI 3817",,"Colecção do Prof. Vasconcellos","","","1.99176955","","","5.2006E-4","landrace","","0.50206612","0.77108434","","Europe","Portugal","129","7","BAD","","","","I","na",,"false","",,,"","","","Triticum_aestivum.WW-133","179.67857143","","129","0","","","32","",,"","0.88980338","","Wanda Viegas","false","0","WW-133","","IPK","11606","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","lutescens Mansf.","0.40559497","Santareno","","false","<1933"
"410","2","1113",,"","","","2.01234568","","","5.4716E-4","old cultivar","","0.49693252","0.73045045","","Europe","Austria","114","7","BAD","","","","I","Spring",,"false","",,,"","","","Triticum_aestivum.WW-324","183.24","","114","0","","","26","",,"INRA wheat Core Collection","0.88751715","","Balfourier","false","0","WW-324","INRA SMTA signed by IPK admin","","7712","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.41457014","AUSTRO_BANKUT","","false","1919"
"409","2","546",,"","","","2.0473251","","","1.4057E-4","breeding line","","0.48844221","0.69199299","","Europe","Bulgaria","71","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-314","168.71186441","","71","0","","","8","",,"INRA wheat Core Collection","0.88363054","","Balfourier","false","0","WW-314","INRA SMTA signed by IPK admin","","1102","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.38256659","664-258-18","","false","na"
"408","2","822",,"","","","2.11316872","","","4.237E-5","cultivar","","0.47322298","0.76814516","","Asia","China","45","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-318","164.25","","45","0","","","9","",,"INRA wheat Core Collection","0.87631459","","Balfourier","false","0","WW-318","INRA SMTA signed by IPK admin","","260","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.37672018","AIFENG NO4","","false","1971"
"407","2","5748",,"","","","2.05967078","","","2.694E-5","cultivar","","0.48551449","0.89366516","","America","Mexico","69","7","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-301","190.75","","69","0","","","12","",,"NAM INRA","0.8822588","","Balfourier","false","0","WW-301","INRA SMTA signed by IPK admin","","344","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.43156109","Pitic 62","","false","1962"
"406","2","",,"","","","1.99794239","","","1.6507E-4","current variety","TAGEM","0.50051493","0.76843961","","Asia","Turkey","129","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-191","184.59036145","","129","0","","","33","",,"","0.88911751","","Hakan Özkan","false","0","WW-191","","","1634","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.41857225","Tosunbey","","false","2004"
"405","2","13800",,"","","","2.16255144","","","3.71E-6","cultivar","","0.46241675","0.92727273","","Asia","Turkey","21","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-445","216.09090909","","21","0","","","7","",,"INRA wheat Core Collection","0.87082762","","Balfourier","false","0","WW-445","INRA SMTA signed by IPK admin","","14","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.49905522","ZILVE","","false","na"
"404","2","WC789",,"Turkestan 3","V15","","2.07407407","Red","Bearded","6.153E-5","landrace","","0.48214286","0.83091787","Kunduz, Turkestan","Asia","SUN","79","7","BAD","Red","Smooth","Red","I","na",,"false","",,,"26N 86E","","","Triticum_aestivum.WW-511","189.13043478","","79","0","1190789","","21","",,"JIC Watkins collection","0.88065844","","Simon Orford","false","0","WW-511","LoLa WISP MTA signed by BK","","472","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.4288672","Abi","*","false","na"
"403","2","TRI 7465",,"","","SSD","2.11728395","","","3.267E-5","old cultivar","","0.47230321","0.82153846","","Asia","Japan","44","7","BAD","","","","II","Winter","2013.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-083","176.38461538","1.0","44","0","14","","12","","1","","0.87585734","1.0","IPK/Kilian","false","0","WW-083","","IPK","186","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","var. suberythrospermum","0.40087413","Shirasay-Ibaragi 2","","false","1964"
"402","2","TRI 3875",,"Colecção do Prof. Vasconcellos","","","2.09053498","","","1.344E-4","landrace","","0.47834646","0.68780488","","Europe","Portugal","73","7","BAD","","","","I","na",,"false","",,,"","","","Triticum_aestivum.WW-147","134.56097561","","73","0","","","21","",,"","0.87882945","","Wanda Viegas","false","0","WW-147","","IPK","642","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","ferrugineum Mansf.","0.30721684","Belém","","false","<1933"
"401","2","VIR33366",,"6 original","","","2.04320988","","","3.4203E-4","landrace","","0.48942598","0.62980769","","Asia","Pakistan","86","7","BAD","","","","I","Spring",,"false","",,,"","","","Triticum_aestivum.WW-215","153.30769231","","86","0","","","15","",,"","0.88408779","","Beat Keller","false","0","WW-215","","VIR","1640","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.35081852","Pashmak","","false","na"
"400","2","24193",,"","","","1.96296296","","","5.025E-4","landrace","","0.50943396","0.67130647","","Asia","Azerbaijan","120","7","BAD","","","","I","Spring",,"false","",,,"","","","Triticum_aestivum.WW-474","172.37362637","","120","0","","","21","",,"INRA wheat Core Collection","0.89300412","","Balfourier","false","0","WW-474","INRA SMTA signed by IPK admin","","3876","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.38476256","Landrace","","false","1927"
"399","2","1643",,"","","","2.1090535","","","9.92E-6","breeding line","","0.47414634","0.9311828","","Africa","Tunisia","48","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-288","181.09677419","","48","0","","","15","",,"NAM INRA","0.87677183","","Balfourier","false","0","WW-288","INRA SMTA signed by IPK admin","","88","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.41252113","BT2277-TUN","","false","na"
"398","2","",,"","","","2.00823045","","","2.2508E-4","current variety","TAGEM","0.49795082","0.6953047","","Asia","Turkey","117","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-183","175.83333333","","117","0","","","27","",,"","0.88797439","","Hakan Özkan","false","0","WW-183","","","1860","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.39871504","Turkmen-98","","false","1998"
"397","2","",,"","","","1.9691358","","","2.7168E-4","current variety","Cukurova Uni.","0.50783699","0.72788354","","Asia","Turkey","122","7","BAD","","","","IV","Alternative",,"false","",,,"","","","Triticum_aestivum.WW-185","180.75789474","","122","0","","","21","",,"","0.89231824","","Hakan Özkan","false","0","WW-185","","","2598","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.40803137","Balattila","","false","2000"
"396","3","TRI 8098",,"","","SSD","2.09876543","","","9.01E-6","old cultivar","","0.47647059","0.91746032","","Asia","China","54","7","BAD","","","","III","Winter","2013.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-095","164.44444444","4.0","54","0","29","","12","","4","","0.87791495","1.0","IPK/Kilian","false","0","WW-095","","IPK","130","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","var. ferrugineum","0.37458871","Li-Cho Nr. 3","","false","1966"
"395","2","4901",,"","","","2.00411523","","","1.717E-4","landrace","","0.49897331","0.84396201","","Europe","Portugal","86","7","BAD","","","","I","Winter",,"false","",,,"","","","Triticum_aestivum.WW-394","200.35820896","","86","0","","","12","",,"INRA wheat Core Collection","0.88843164","","Balfourier","false","0","WW-394","INRA SMTA signed by IPK admin","","1820","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.44524046","MOCHO DE ESPIGA BRANCA","","false","1928"
"394","2","23944",,"supplementary accessions","","","1.62962963","","","0.00855944","landrace","","0.61363636","0.40353785","","Asia","China","286","7","BAD","","","","I","Spring",,"false","",,,"","","","Triticum_aestivum.WW-488","132.26693227","","286","0","","","29","",,"INRA wheat Core Collection","0.93004115","","Balfourier","false","0","WW-488","INRA SMTA signed by IPK admin","","46450","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.29392652","Landrace","","false","1930"
"393","2","23974",,"","","","1.97325103","","","7.1747E-4","landrace","","0.50677789","0.59607293","","Asia","Tajikistan","118","7","BAD","","","","I","Spring",,"false","",,,"","","","Triticum_aestivum.WW-461","151.30107527","","118","0","","","16","",,"INRA wheat Core Collection","0.891861","","Balfourier","false","0","WW-461","INRA SMTA signed by IPK admin","","4140","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.34231013","Landrace","","false","1935"
"392","2","5399",,"","","","2.0617284","","","3.5811E-4","cultivar","","0.48502994","0.58383838","","Asia","Japan","74","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-300","138.81818182","","74","0","","","14","",,"NAM INRA","0.88203018","","Balfourier","false","0","WW-300","INRA SMTA signed by IPK admin","","1482","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.31766174","NYU BAY","","false","1985"
"391","2","6529",,"","","","1.87242798","","","0.0010664","old cultivar","","0.53406593","0.6189463","","Asia","KOR","152","7","BAD","","","","II","Winter",,"false","",,,"","","","Triticum_aestivum.WW-417","165.4964539","","152","0","","","11","",,"INRA wheat Core Collection","0.90306356","","Balfourier","false","0","WW-417","INRA SMTA signed by IPK admin","","8284","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.37273976","SEU SEUN 27","","false","1936"
"390","2","23995",,"","","","2.07613169","","","6.331E-5","landrace","","0.48166501","0.79686275","","Asia","Russian Federation","87","7","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-464","171.84313725","","87","0","","","24","",,"INRA wheat Core Collection","0.88042981","","Balfourier","false","0","WW-464","INRA SMTA signed by IPK admin","","518","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.39504169","Landrace","","false","1951"
"389","2","421",,"","","","2.02469136","","","2.7061E-4","breeding line","","0.49390244","0.68542199","","Europe","Bulgaria","107","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-281","166.14492754","","107","0","","","31","",,"NAM INRA","0.8861454","","Balfourier","false","0","WW-281","INRA SMTA signed by IPK admin","","1604","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.3758935","3716-1","","false","na"
"388","2","42416","1700.0","160","","","2.06584362","","","9.564E-5","landrace","","0.48406375","0.78657617","Erzurum","Asia","Turkey","74","7","BAD","","","","I","spring",,"false","",,,"N 40 18","","E41 33","Triticum_aestivum.WW-220","171.71153846","","74","0","ICBW 202176","","15","",,"","0.88157293","","Beat Keller","false","0","WW-220","","ICARDA","616","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.39114246","","","false","na"
"387","2","",,"Medium earliness","","","1.83127572","","","0.00127511","na","","0.54606742","0.6003882","","Asia","Israel","201","7","BAD","","","","","na",,"false","",,,"","","","Triticum_aestivum.WW-174","160.70186335","","201","0","","","32","",,"","0.90763603","","Saranga/Fahima","false","0","WW-174","","","11120","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.36194113","Bar Nir","","false","na"
"386","2","",,"","","","1.82304527","","","0.00104958","cultivar","","0.54853273","0.6113082","","na","na","205","7","BAD","","","","III","na",,"false","",,,"","","","Triticum_aestivum.WW-159","167.35757576","","205","0","","","29","",,"","0.90855053","","Marion Röder","false","0","WW-159","","","11192","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.37693148","Victo","","false","na"
"385","2","7040",,"","","","1.79218107","","","0.00108758","landrace","","0.55797933","0.61154562","","Europe","Spain","250","7","BAD","","","","I","Winter",,"false","",,,"","","","Triticum_aestivum.WW-422","164.68888889","","250","0","","","57","",,"INRA wheat Core Collection","0.91197988","","Balfourier","false","0","WW-422","INRA SMTA signed by IPK admin","","13128","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.37092092","TREMESINO MEIRA","","false","na"
"384","2","748",,"","","","1.90534979","","","0.00178537","breeding line","","0.52483801","0.60279965","","Asia","Afghanistan","150","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-315","164.48818898","","150","0","","","19","",,"INRA wheat Core Collection","0.89940558","","Balfourier","false","0","WW-315","INRA SMTA signed by IPK admin","","15262","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.37214522","A4","","false","na"
